"﻿""id. Response ID""",Electric driving range,oldcartype,Discontinuance (inc. purchased lease) 2,Age,Gender,Oneway_commute_dist,Long_trip_num,Safety,Refuelling/Recharging costs,Environmental impacts,Reliability,Electric driving range,Convenience of charging,Household_income,"Home Charging (L1, L2, None)","Work charging (L1, L2, DC, none)",Public charging,Second_vehicle,"Lease (1 lease, 0 other)",Survey_completion
2772,53,PHEV,Original,45,Male,1.07,5,5,5,5,5,3,3,"$100,000 to $149,999",Level 2,Level 1,Level 1 & Level 2,24,0,40
2773,81,PHEV,Continued,,,,0,,,,,,,,Level 1,Level 2,No charging,24,1,-1
2774,11,PHEV,Original,55,Female,,0,,,,,,,,Level 1,,,18,0,16
2775,11,PHEV,Discontinued,25,Female,4.35,0,2,5,5,5,4,5,"$50,000 to $99,999",No Charging,,,,0,40
2777,11,PHEV,Continued,55,Female,5.89,0,3,4,4,5,1,4,"$150,000 to $199,999",Level 1,Level 1,No charging,46,1,40
2778,20,PHEV,Original,75,Male,1.45,6,5,5,5,5,2,5,"$100,000 to $149,999",No Charging,,,,0,40
2781,53,PHEV,Original,,,,0,,,,,,,,Level 2,,,24,0,1
2782,11,PHEV,Original,35,Male,1.03,5,5,5,5,4,3,5,I prefer not to answer,Level 1,No charging,Level 2,24,0,40
2785,11,PHEV,Discontinued,45,Male,11.95,0,5,5,5,2,1,5,"$100,000 to $149,999",Level 1,,,23,0,40
2786,20,PHEV,Original,45,Male,5.27,2,4,5,5,5,2,4,"$100,000 to $149,999",Level 1,,Level 2,,0,40
2790,53,PHEV,Continued,75,Male,8.75,0,5,4,4,4,2,3,"$300,000 to $349,999",Level 1,,,24,0,40
2793,53,PHEV,Original,75,Male,9.15,15,5,5,5,5,4,5,"$50,000 to $99,999",Level 2,No charging,No charging,,0,40
2796,20,PHEV,Original,65,Male,2.35,0,5,5,5,3,3,3,"$100,000 to $149,999",Level 1,Level 2,No charging,24,0,40
2797,81,PHEV,Discontinued,45,Male,,0,5,4,5,5,1,2,"$100,000 to $149,999",No Charging,Level 2,Level 2,117,1,40
2799,53,PHEV,Continued,65,Male,6.55,0,4,5,4,4,4,4,"$100,000 to $149,999",Level 2,No charging,No charging,25,1,40
2800,53,PHEV,Original,55,Male,4.11,10,5,5,5,5,5,5,"$500,000 or more",Level 1,Level 2,Level 2,24,0,40
2801,11,PHEV,Original,55,Male,9.03,0,3,4,5,4,1,1,"$100,000 to $149,999",Level 1,No charging,No charging,26,0,40
2805,81,PHEV,Continued,55,Male,3.78,0,5,5,5,4,2,5,"$400,000 to $449,999",Level 2,,Level 2,24,0,40
2807,11,PHEV,Continued,65,Male,15,0,5,4,4,5,2,3,"$250,000 to $299,999",Level 1,,,24,0,40
2808,53,PHEV,Continued,65,Male,2.31,0,2,5,5,5,5,5,"$200,000 to $249,999",Level 2,,,25,1,40
2810,53,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,,0,3
2812,20,PHEV,Original,45,Female,50.37,1,5,5,5,4,5,5,"$150,000 to $199,999",Level 1,No charging,No charging,,0,40
2813,53,PHEV,Discontinued,25,Female,3.38,0,5,5,5,5,5,3,"$50,000 to $99,999",No Charging,,,25,1,40
2817,53,PHEV,Discontinued,35,Male,10.18,0,5,5,5,5,2,2,"$150,000 to $199,999",Level 1,,Level 2,24,1,40
2819,20,PHEV,Original,45,Male,40.87,1,4,4,3,4,2,3,"$200,000 to $249,999",Level 1,No charging,No charging,27,0,40
2824,53,PHEV,Original,75,Female,21.07,0,5,5,5,4,4,5,"Less than $50,000",Level 1,No charging,Level 2,,0,40
2825,20,PHEV,Original,,,,0,,,,,,,,Level 1,Level 1,Level 1,95,0,1
2826,53,PHEV,Original,55,Male,2.24,2,2,5,3,4,1,4,"$500,000 or more",Level 2,Level 1,Level 1 & Level 2,17,0,40
2827,53,PHEV,Continued,75,Male,18.88,0,4,4,5,2,2,4,I prefer not to answer,Level 2,No charging,Level 1 & Level 2,,1,40
2831,81,PHEV,Continued,65,Male,9.66,0,5,3,5,5,1,3,"$150,000 to $199,999",Level 1,Level 2,No charging,24,1,40
2832,20,PHEV,Discontinued,65,Male,7.78,0,5,4,5,5,3,4,,No Charging,,,,0,31
2833,20,PHEV,Original,35,Male,6.18,6,5,5,5,5,2,3,I prefer not to answer,No Charging,Level 2,No charging,29,0,40
2834,11,PHEV,Original,65,Male,6.35,3,5,5,5,5,1,5,"$300,000 to $349,999",Level 1,,Level 2,99,0,40
2836,81,PHEV,Discontinued,45,Female,19.22,0,3,5,4,5,1,5,"$150,000 to $199,999",Level 2,Level 2,No charging,,1,40
2838,53,PHEV,Original,25,Female,4.55,1,5,4,4,4,4,4,I prefer not to answer,No Charging,,,,0,40
2840,28,PHEV,Original,,,,0,,,,,,,,No Charging,,,15,1,1
2841,11,PHEV,Original,55,Male,10.1,2,4,4,4,4,1,1,"$200,000 to $249,999",Level 1,,,,0,40
2844,11,PHEV,Original,,,,0,,,,,,,,Level 1,,,95,0,6
2845,25,PHEV,Original,55,Male,3.6,6,4,2,5,4,1,2,"$100,000 to $149,999",Level 1,Level 2,Level 2,24,0,40
2846,20,PHEV,Continued,45,Female,6.16,0,4,5,5,5,4,1,"$50,000 to $99,999",No Charging,Level 1,,,1,40
2848,20,PHEV,Original,65,Male,12.49,0,5,5,4,5,4,5,I prefer not to answer,Level 2,,Level 2,,0,40
2849,20,PHEV,Discontinued,65,Male,7.69,0,,,,,,,,Level 1,,,24,0,19
2850,11,PHEV,Original,65,Male,14.47,0,5,5,5,5,1,5,"$100,000 to $149,999",Level 1,Level 2,No charging,28,0,40
2852,11,PHEV,Continued,55,Male,,0,4,2,4,5,1,3,"$200,000 to $249,999",No Charging,,,,0,40
2854,81,PHEV,Discontinued,65,Male,9.17,0,5,4,3,4,2,3,I prefer not to answer,Level 2,,,24,0,40
2857,11,PHEV,Original,,,,0,,,,,,,,No Charging,,,24,1,1
2860,53,PHEV,Continued,80,Male,34.06,0,5,4,5,5,4,5,"$100,000 to $149,999",Level 2,,,,0,40
2862,20,PHEV,Continued,55,Female,79.12,0,4,3,4,2,2,2,"$250,000 to $299,999",Level 1,,,14,0,40
2863,20,PHEV,Continued,55,Male,1.71,2,5,5,5,5,3,5,"$250,000 to $299,999",Level 1,,,24,1,40
2864,20,PHEV,Continued,65,Male,1.07,0,4,4,4,3,4,4,"$300,000 to $349,999",Level 2,,,30,1,40
2866,20,PHEV,Original,45,Male,4.79,0,5,5,5,2,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,,0,40
2868,53,PHEV,Continued,45,Male,36.79,0,5,2,3,5,2,2,"$100,000 to $149,999",Level 1,Level 1,No charging,,0,40
2869,11,PHEV,Continued,75,Male,2.68,0,2,5,5,4,2,5,"$100,000 to $149,999",Level 1,,,24,1,40
2870,53,PHEV,Continued,45,Male,,0,4,5,3,1,2,4,"$200,000 to $249,999",Level 1,,Level 2,98,1,40
2875,53,PHEV,Continued,45,Male,2.13,0,5,5,5,5,2,5,"$100,000 to $149,999",Level 1,No charging,Level 2,,1,40
2878,20,PHEV,Original,55,Male,,0,,,,,,,,Level 1,,Level 1 & Level 2,24,0,17
2880,20,PHEV,Original,65,Male,3.7,4,5,5,5,4,5,5,"$100,000 to $149,999",Level 1,No charging,No charging,26,0,40
2882,20,PHEV,Original,65,Male,0.04,25,3,5,5,4,4,5,"$50,000 to $99,999",Level 1,No charging,No charging,24,0,40
2884,11,PHEV,Original,45,Male,1.7,800,5,5,5,5,2,4,"$250,000 to $299,999",Level 1,No charging,No charging,16,0,40
2888,11,PHEV,Continued,55,Male,19.39,0,4,4,3,4,2,2,I prefer not to answer,No Charging,,,,0,40
2890,20,PHEV,Original,65,Male,2.69,0,4,5,3,2,2,2,"$150,000 to $199,999",Level 1,,Level 2,,0,40
2891,53,PHEV,Continued,55,Male,12.07,2,3,5,3,5,5,5,"$500,000 or more",Level 1,Level 2,No charging,,1,40
2894,53,PHEV,Continued,45,Male,33.14,0,5,5,5,5,1,4,"$400,000 to $449,999",Level 2,,Level 2,17,1,40
2898,53,PHEV,Continued,65,Male,6.87,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,Level 2,Level 2,24,1,40
2899,20,PHEV,Continued,55,Male,16.02,0,5,5,5,5,2,5,"$100,000 to $149,999",Level 1,Level 1,Level 2,23,1,40
2904,53,PHEV,Original,65,Male,16.99,1,5,5,5,2,2,4,"$50,000 to $99,999",Level 2,,Level 2,16,0,40
2909,11,PHEV,Original,,Male,45.58,0,4,5,5,4,4,4,"$300,000 to $349,999",Level 1,Level 1,No charging,24,0,40
2910,53,PHEV,Continued,80,Male,5.97,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,,,26,1,40
2912,20,PHEV,Continued,45,Male,6.71,0,5,4,5,2,1,4,I prefer not to answer,Level 2,Level 1,Level 2,29,0,40
2915,11,PHEV,Original,65,Male,2.06,2,4,5,5,5,2,3,"$50,000 to $99,999",No Charging,,,,0,40
2927,53,PHEV,Original,65,Male,11.83,2,5,5,5,5,5,5,I prefer not to answer,Level 2,,,18,0,40
2928,53,PHEV,Original,75,Male,,0,5,5,5,5,2,5,"$150,000 to $199,999",Level 1,,,18,0,40
2930,11,PHEV,Original,45,Female,20.58,10,,,,,,,,Level 1,Level 2,Level 2,24,0,23
2931,20,PHEV,Discontinued,55,Male,40.93,0,2,5,5,5,1,5,"$100,000 to $149,999",Level 2,,,24,1,40
2932,53,PHEV,Continued,65,Female,14.38,0,5,5,5,5,5,5,"$250,000 to $299,999",Level 2,,,50,1,40
2933,20,PHEV,Original,75,Male,11.11,14,5,5,5,5,3,5,"$50,000 to $99,999",Level 1,No charging,No charging,23,0,40
2934,53,PHEV,Continued,55,Male,2.62,0,5,5,4,2,2,4,I prefer not to answer,No Charging,Level 2,No charging,31,1,40
2935,53,PHEV,Discontinued,45,Male,2.47,0,5,5,5,5,4,4,I prefer not to answer,No Charging,,,,1,40
2940,53,PHEV,Continued,55,Male,3.45,0,5,4,4,5,1,4,"$200,000 to $249,999",Level 1,,,,1,40
2941,53,PHEV,Original,75,Male,3.66,1,5,5,5,5,5,5,"$50,000 to $99,999",Level 1,,,,0,40
2942,20,PHEV,Original,45,Male,5.85,0,5,5,5,5,3,4,"$100,000 to $149,999",Level 2,No charging,No charging,50,0,40
2943,81,PHEV,Continued,45,Male,19.78,0,4,1,4,4,4,4,"$150,000 to $199,999",No Charging,,,50,1,40
2954,11,PHEV,Original,65,Male,14.4,1,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,Level 1,No charging,,0,40
2955,11,PHEV,Original,65,Male,8,2,5,5,5,5,5,5,"$150,000 to $199,999",No Charging,,,,0,40
2960,11,PHEV,Original,55,Male,208.65,0,5,5,5,5,5,5,"$300,000 to $349,999",No Charging,,,17,0,40
2961,53,PHEV,Original,80,Male,18.57,0,5,5,5,5,2,2,"$150,000 to $199,999",Level 2,,,24,0,40
2963,53,PHEV,Original,65,Male,5.54,0,3,5,5,4,3,4,I prefer not to answer,Level 1,,,18,0,40
2964,20,PHEV,Continued,65,Male,1.87,0,4,4,5,3,2,4,"$50,000 to $99,999",No Charging,,,,0,40
2967,53,PHEV,Original,65,Male,6.92,4,3,5,4,4,2,3,I prefer not to answer,Level 2,No charging,No charging,24,0,40
2969,11,PHEV,Original,35,Male,13.3,10,5,5,5,5,1,4,"$100,000 to $149,999",Level 2,Level 1,Level 1,15,0,40
2970,11,PHEV,Original,55,Male,,1,4,5,4,5,4,4,"$150,000 to $199,999",Level 1,,Level 2,24,0,40
2976,20,PHEV,Discontinued,35,Female,7.04,0,5,4,5,4,3,2,"$300,000 to $349,999",No Charging,,,25,1,40
2977,11,PHEV,Original,65,Male,79.13,1,5,5,5,5,2,2,I prefer not to answer,Level 1,,,24,0,40
2983,53,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,29,0,1
2990,20,PHEV,Continued,65,Male,23.65,0,5,2,3,2,2,2,"$150,000 to $199,999",Level 1,No charging,No charging,18,1,40
2998,20,PHEV,Continued,75,Male,40.87,0,5,5,5,5,4,4,"Less than $50,000",Level 1,No charging,No charging,35,1,40
2999,11,PHEV,Original,80,Male,5.99,0,5,5,5,4,2,4,"$50,000 to $99,999",Level 1,,,,0,40
3009,11,PHEV,Original,65,Male,8.9,12,4,5,5,5,2,5,"$50,000 to $99,999",Level 1,,,,0,40
3011,11,PHEV,Original,,,,0,,,,,,,,No Charging,,,25,0,1
3019,53,PHEV,Original,55,Male,9.12,6,5,5,5,5,5,5,"$400,000 to $449,999",Level 2,,,46,0,40
3022,11,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,,0,1
3024,20,PHEV,Discontinued,45,Male,7.54,0,5,3,5,5,2,5,"$50,000 to $99,999",Level 2,,Level 2,,1,40
3025,16,PHEV,Discontinued,65,Male,1.44,0,5,5,3,4,2,4,"$150,000 to $199,999",No Charging,,,,1,40
3028,53,PHEV,Discontinued,65,Male,2.35,0,3,5,3,5,4,2,"$500,000 or more",Level 2,Level 1,Level 2,14,1,40
3030,20,PHEV,Original,65,Female,29.79,12,4,4,5,3,4,5,"$250,000 to $299,999",Level 1,No charging,No charging,18,0,40
3031,20,PHEV,Continued,55,Female,20.18,0,4,4,5,4,3,3,I prefer not to answer,Level 2,No charging,No charging,25,1,40
3036,11,PHEV,Original,65,Female,16.68,12,2,5,4,5,1,4,"$100,000 to $149,999",Level 1,No charging,No charging,,0,40
3048,53,PHEV,Original,65,Male,6.19,2,5,5,4,5,4,5,"$150,000 to $199,999",Level 2,Level 1,No charging,33,0,40
3049,20,PHEV,Original,55,Female,2.78,3,3,5,5,5,1,2,"$100,000 to $149,999",Level 1,No charging,No charging,18,0,40
3050,11,PHEV,Discontinued,45,Male,,0,,,,,,,,Level 1,Level 2,No charging,,0,16
3053,20,PHEV,Continued,55,Male,7.32,0,3,5,5,5,5,2,"$150,000 to $199,999",Level 1,,,40,1,40
3055,53,PHEV,Continued,75,Male,8.31,0,5,5,5,2,4,2,"$50,000 to $99,999",Level 2,No charging,No charging,26,1,40
3058,20,PHEV,Continued,55,Male,14.07,0,5,5,5,5,3,3,I prefer not to answer,Level 1,No charging,Level 2,24,0,40
3059,53,PHEV,Continued,65,Male,2.95,3,4,5,5,5,4,3,I prefer not to answer,Level 1,,,24,1,40
3060,81,PHEV,Continued,35,Male,27.06,0,5,3,5,5,4,2,"$50,000 to $99,999",Level 1,No charging,No charging,24,1,40
3061,20,PHEV,Continued,55,Male,20.54,0,5,5,5,5,4,4,"$150,000 to $199,999",No Charging,Level 2,No charging,16,1,40
3062,20,PHEV,Original,35,Male,12.92,0,5,5,5,4,4,5,I prefer not to answer,Level 1,,,,0,40
3063,20,PHEV,Continued,75,Male,2.76,0,5,4,4,4,2,3,"$50,000 to $99,999",Level 2,,Level 2,24,0,40
3067,20,PHEV,Discontinued,55,Female,22.95,0,5,5,5,5,2,2,"$50,000 to $99,999",Level 1,No charging,No charging,13,1,40
3070,11,PHEV,Original,55,Male,17.93,5,3,5,5,5,2,4,I prefer not to answer,No Charging,,,,0,40
3071,53,PHEV,Original,,Female,9.93,1,5,5,5,5,5,5,I prefer not to answer,Level 1,Level 1,Level 1,42,0,40
3073,20,PHEV,Discontinued,55,Female,1.41,0,5,5,5,5,4,2,"$300,000 to $349,999",No Charging,Level 2,No charging,24,1,40
3076,81,PHEV,Continued,35,Male,7.42,0,5,5,5,5,2,5,"$500,000 or more",Level 2,Level 2,No charging,24,1,40
3079,81,PHEV,Continued,55,Female,20.84,0,5,5,5,5,4,5,I prefer not to answer,Level 1,No charging,Level 2,38,1,40
3082,53,PHEV,Continued,65,Male,37.26,0,4,5,5,5,5,4,"$100,000 to $149,999",Level 2,No charging,No charging,32,1,40
3083,53,PHEV,Continued,55,Male,8.32,0,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,No charging,Level 2,46,0,40
3086,20,PHEV,Discontinued,80,Male,8.24,0,3,4,4,4,2,2,"$50,000 to $99,999",Level 1,,,24,1,40
3088,53,PHEV,Continued,75,Male,20.22,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,No charging,No charging,34,0,40
3089,20,PHEV,Original,45,Female,12.68,2,5,5,5,5,1,2,,Level 1,,,24,0,33
3098,81,PHEV,Discontinued,75,Male,5.71,0,3,5,5,3,3,5,"$100,000 to $149,999",Level 2,,,23,0,40
3108,53,PHEV,Original,35,Female,3.12,0,5,5,5,5,4,4,I prefer not to answer,Level 1,No charging,No charging,31,0,40
3109,81,PHEV,Original,35,Male,4.39,0,4,5,4,4,2,4,I prefer not to answer,No Charging,,,,0,40
3110,37,PHEV,Continued,75,Male,6.05,0,5,5,5,4,2,4,"$150,000 to $199,999",Level 2,,Level 2,28,0,40
3111,53,PHEV,Continued,45,Male,16.41,0,5,5,5,5,4,5,"$250,000 to $299,999",Level 2,Level 2,No charging,24,0,40
3113,11,PHEV,Original,65,Female,0.77,2,5,3,4,5,2,3,I prefer not to answer,Level 1,No charging,No charging,25,0,40
3116,11,PHEV,Continued,35,Male,10.5,0,5,5,4,5,2,3,"$150,000 to $199,999",Level 1,,,24,0,40
3122,11,PHEV,Discontinued,65,Female,5.03,0,5,5,5,5,5,4,"$100,000 to $149,999",Level 1,No charging,No charging,24,0,40
3123,20,PHEV,Original,65,Male,14.44,2,5,5,5,4,4,4,"$250,000 to $299,999",Level 1,Level 2,No charging,23,0,40
3124,53,PHEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,28,0,1
3125,53,PHEV,Original,,,,0,,,,,,,,Level 1,,,,1,1
3126,53,PHEV,Original,45,Male,7,1,4,5,5,5,3,4,"$250,000 to $299,999",Level 1,No charging,No charging,116,0,40
3127,16,PHEV,Original,35,Female,1.88,2,4,4,5,4,2,2,"$100,000 to $149,999",No Charging,,,24,0,40
3129,53,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,26,0,11
3132,11,PHEV,Original,75,Male,,20,5,5,5,5,5,5,"$150,000 to $199,999",No Charging,,,,0,40
3133,20,PHEV,Original,,,,0,,,,,,,,Level 1,,,24,0,1
3135,81,PHEV,Discontinued,55,Female,,0,,,,,,,,Level 2,Level 2,No charging,24,1,15
3136,25,PHEV,Original,35,Female,2.95,8,5,5,4,5,2,4,"$150,000 to $199,999",No Charging,Level 1,,,0,40
3138,28,PHEV,Discontinued,35,Male,21.15,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 1,Level 2,No charging,23,1,40
3140,53,PHEV,Original,45,Female,7,2,5,5,5,4,4,4,"$300,000 to $349,999",Level 1,,,24,0,40
3142,53,PHEV,Original,,,,0,,,,,,,,Level 2,,,24,0,6
3143,11,PHEV,Original,65,Male,,0,,,,,,,,Level 1,,,24,0,16
3147,20,PHEV,Original,,,,0,,,,,,,,No Charging,,,,0,1
3152,13,PHEV,Original,35,Male,6.23,1,5,5,5,4,2,2,"$150,000 to $199,999",Level 1,,,,0,40
3153,53,PHEV,Continued,45,Female,,0,5,5,4,4,4,5,"$100,000 to $149,999",Level 1,Level 2,No charging,117,1,40
3155,11,PHEV,Original,80,Male,6.71,1,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,,,46,0,40
3164,53,PHEV,Original,65,Female,6.17,2,5,5,5,5,4,5,"$200,000 to $249,999",Level 1,,,31,0,40
3168,11,PHEV,Original,55,Female,33.07,2,5,5,5,5,4,4,"$250,000 to $299,999",Level 1,,,95,0,40
3170,11,PHEV,Continued,35,Male,32.25,0,4,5,4,5,3,4,"$500,000 or more",No Charging,,,95,0,40
3172,53,PHEV,Original,35,Male,1.56,2,5,4,4,5,4,5,"$200,000 to $249,999",Level 1,,Level 1 & Level 2,24,0,40
3174,53,PHEV,Continued,55,Male,18.1,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,,,31,1,40
3175,53,PHEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,99,0,-1
3176,53,PHEV,Original,,,,0,,,,,,,,Level 1,,,27,1,1
3178,53,PHEV,Continued,55,Male,25.02,2,5,5,5,5,4,4,"$500,000 or more",Level 1,,Level 2,39,1,40
3184,11,PHEV,Original,45,Male,9.85,2,5,4,4,5,2,2,"$150,000 to $199,999",Level 1,Level 1,No charging,23,0,40
3188,53,PHEV,Original,65,Male,24.35,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,,,24,0,40
3189,53,PHEV,Continued,65,Male,15.17,0,5,5,4,3,4,4,"$200,000 to $249,999",Level 2,Level 1,No charging,42,0,40
3192,11,PHEV,Original,45,Male,19.85,12,5,4,4,4,1,1,"$200,000 to $249,999",No Charging,,,,0,40
3193,20,PHEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,24,1,8
3200,53,PHEV,Original,55,Male,1.84,1,5,5,3,5,4,5,"$100,000 to $149,999",Level 1,No charging,No charging,,0,40
3202,20,PHEV,Original,65,Male,,14,5,5,4,5,1,5,"$200,000 to $249,999",Level 1,Level 2,No charging,23,0,40
3203,20,PHEV,Continued,65,Male,23.94,0,5,3,4,5,2,2,I prefer not to answer,Level 1,Level 1,No charging,33,1,40
3209,81,PHEV,Continued,75,Male,9.5,0,4,4,5,4,2,5,"$100,000 to $149,999",Level 2,No charging,No charging,23,1,40
3210,53,PHEV,Original,80,Male,6.59,4,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,No charging,No charging,24,0,40
3211,53,PHEV,Original,55,Male,5.72,0,5,5,5,4,4,5,"$150,000 to $199,999",Level 2,,,115,0,40
3218,11,PHEV,Continued,35,Male,42.57,0,5,4,4,5,2,4,"$100,000 to $149,999",Level 1,,Level 2,24,0,40
3219,53,PHEV,Continued,65,Male,30.87,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 1,Level 2,No charging,16,1,40
3220,53,PHEV,Original,55,Male,16.8,3,5,5,5,5,4,5,"$300,000 to $349,999",Level 1,Level 1,No charging,27,0,40
3221,20,PHEV,Continued,65,Male,2.33,0,4,5,5,5,5,5,"$100,000 to $149,999",Level 1,Level 2,No charging,,1,40
3222,11,PHEV,Discontinued,65,Female,,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 1,,,24,0,40
3223,53,PHEV,Original,65,Female,18.77,10,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,114,0,40
3224,20,PHEV,Original,75,Male,,2,5,4,5,5,2,3,"$100,000 to $149,999",Level 1,No charging,No charging,26,0,40
3229,53,PHEV,Continued,45,Female,36.59,0,5,5,5,4,5,4,"$150,000 to $199,999",Level 1,Level 1,Level 1,,0,40
3231,20,PHEV,Continued,35,Male,20.79,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 1,No charging,No charging,25,1,40
3233,20,PHEV,Continued,55,Male,2.29,0,5,5,5,5,5,5,"Less than $50,000",Level 1,No charging,No charging,,1,40
3234,53,PHEV,Original,75,Female,10.35,5,5,5,5,5,5,2,"$100,000 to $149,999",Level 1,,Level 2,24,0,40
3237,20,PHEV,Original,80,Male,2.12,20,4,5,5,5,3,4,"$50,000 to $99,999",No Charging,,,25,0,40
3239,53,PHEV,Original,65,Male,46.39,0,3,4,3,2,2,2,"$150,000 to $199,999",Level 1,,,24,0,40
3243,11,PHEV,Original,45,Female,2.61,3,5,4,4,5,1,2,"$100,000 to $149,999",Level 1,Level 1,Level 1 & Level 2,30,0,40
3244,20,PHEV,Original,25,Male,24.95,1,5,5,5,4,3,4,"$50,000 to $99,999",Level 1,Level 2,No charging,98,0,40
3245,13,PHEV,Discontinued,45,Male,5.23,0,5,5,5,2,2,5,"$500,000 or more",Level 1,,Level 2,24,0,40
3247,20,PHEV,Discontinued,75,Male,10.27,0,5,5,5,4,1,2,"$150,000 to $199,999",Level 1,No charging,No charging,26,1,40
3249,11,PHEV,Continued,65,Male,6.66,0,5,4,4,5,2,4,"$150,000 to $199,999",Level 2,,Level 1,24,0,40
3251,11,PHEV,Original,65,Female,16.61,3,5,5,5,5,3,5,"$50,000 to $99,999",Level 1,No charging,No charging,24,0,40
3254,53,PHEV,Original,65,Female,35.08,2,5,5,5,5,4,5,"$500,000 or more",Level 1,,Level 2,24,0,40
3258,11,PHEV,Original,75,Female,23.28,0,5,5,5,5,5,5,I prefer not to answer,Level 2,,,,0,40
3259,48,PHEV,Original,80,Male,4.68,7,5,5,5,5,5,5,"$150,000 to $199,999",No Charging,,,24,1,40
3265,53,PHEV,Original,45,Male,1.96,5,5,5,5,5,3,5,"$300,000 to $349,999",No Charging,,,,0,40
3266,53,PHEV,Original,75,Male,5.53,0,5,5,5,5,5,5,"$300,000 to $349,999",Level 1,No charging,No charging,18,0,40
3269,53,PHEV,Discontinued,35,Female,2.84,0,5,5,5,5,5,2,"$50,000 to $99,999",No Charging,,,,1,40
3271,20,PHEV,Continued,35,Female,23.5,1,5,4,4,5,4,3,"$50,000 to $99,999",Level 2,No charging,No charging,,1,40
3274,16,PHEV,Discontinued,35,Female,1.93,0,5,5,5,5,5,4,"$150,000 to $199,999",Level 1,No charging,No charging,23,1,40
3276,11,PHEV,Original,75,Male,49.9,1,5,5,4,4,1,5,"$100,000 to $149,999",Level 1,No charging,No charging,29,0,40
3279,20,PHEV,Continued,55,Male,5.69,0,5,5,4,5,2,5,"$150,000 to $199,999",Level 2,,Level 2,40,0,40
3284,53,PHEV,Continued,35,Male,9.54,0,3,5,5,5,4,5,I prefer not to answer,Level 1,Level 1,Level 2,,1,40
3285,53,PHEV,Original,55,Male,,2,5,5,5,5,4,4,"$150,000 to $199,999",No Charging,,,,0,40
3286,53,PHEV,Continued,55,Female,2.21,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,28,1,40
3289,53,PHEV,Continued,45,Male,26.23,0,4,3,4,2,1,4,"$300,000 to $349,999",Level 2,Level 2,Level 2,24,1,40
3293,20,PHEV,Original,65,Male,,0,5,5,5,5,4,4,"$100,000 to $149,999",Level 2,Level 1,,34,0,40
3294,81,PHEV,Discontinued,65,Male,14.93,0,5,5,5,5,2,1,"$200,000 to $249,999",Level 2,Level 2,No charging,33,1,40
3295,20,PHEV,Original,55,Female,13.49,2,5,5,5,5,4,5,"$50,000 to $99,999",Level 1,Level 2,No charging,14,0,40
3296,11,PHEV,Original,75,Female,1.72,2,4,4,5,4,2,4,"$50,000 to $99,999",Level 1,,,,0,40
3297,20,PHEV,Original,,,,0,,,,,,,,Level 1,,,24,1,3
3298,53,PHEV,Original,65,Female,2.07,2,5,5,5,5,2,5,I prefer not to answer,Level 2,,,24,0,40
3299,53,PHEV,Original,65,Male,26.46,0,2,5,4,4,4,4,"$150,000 to $199,999",Level 2,,Level 2,99,0,40
3302,53,PHEV,Continued,75,Male,4.03,0,5,5,5,4,4,4,I prefer not to answer,Level 1,No charging,Level 2,14,1,40
3305,53,PHEV,Continued,55,Male,2.28,0,5,5,5,5,4,4,"$350,000 to $399,999",Level 2,,Level 2,50,0,40
3307,53,PHEV,Original,75,Male,7.47,10,5,5,5,5,5,5,"$50,000 to $99,999",Level 2,No charging,No charging,46,0,40
3313,20,PHEV,Continued,55,Female,,0,5,5,5,5,1,4,I prefer not to answer,No Charging,,,27,1,40
3317,20,PHEV,Continued,65,Male,10.91,0,5,5,4,5,3,5,"$100,000 to $149,999",No Charging,,,,0,40
3319,20,PHEV,Discontinued,55,Female,2.51,0,5,5,5,5,3,5,I prefer not to answer,Level 1,,,24,1,40
3321,11,PHEV,Original,35,Female,42.46,0,3,5,5,3,1,4,"$200,000 to $249,999",No Charging,,,,0,40
3322,53,PHEV,Continued,55,Male,19.19,0,4,5,5,4,2,3,"$200,000 to $249,999",Level 2,No charging,Level 2,18,1,40
3324,11,PHEV,Original,65,Male,20.01,0,5,5,5,5,4,4,I prefer not to answer,Level 1,No charging,No charging,23,0,40
